date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Free Cash Flow,Normalized EBITDA,Gross Profit,Net Income,Basic EPS
2021-10-22,303.69746781920134,304.3725709067163,301.15360414175717,302.4842529296875,17449300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-25,302.6799227568723,302.7190673905029,299.8425489200919,301.47650146484375,17554500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-26,304.2844926096895,305.65425605807667,301.9363224326538,303.4136962890625,28107300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-27,309.1765519774761,319.0584667307559,309.1765519774761,316.1917419433594,52588700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-28,317.32663468014897,317.85498266323134,314.42076556110084,317.3462219238281,26297900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-29,317.1310016380106,324.83105839549063,316.90595732436134,324.4592590332031,34766000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-01,324.20486299530126,324.33206065670936,319.322622616859,322.2578430175781,27073200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-02,323.1775918243584,326.24980392776354,322.87428806365403,325.93670654296875,26487100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-03,326.69005617083883,327.6684630655455,323.5102337630421,326.78790283203125,21500100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-04,325.7018388631324,329.2730175456161,322.3948192552868,329.1751708984375,23992200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-05,331.2005145032589,331.4744672286971,327.19883404375423,328.80340576171875,22570100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-08,330.01659106305436,330.35903940374146,327.2183620373473,329.7132873535156,20897000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-09,329.8307264778488,331.40597706915275,327.30644988442185,328.69580078125,21307400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-10,327.34556458607153,327.4042666043688,322.7959790164021,323.6569519042969,25500900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-11,324.0972267357969,326.5628009266972,323.37321531610627,325.2517395019531,16849800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-12,326.70963046175143,329.94815476611,326.5824327931065,329.44915771484375,23831000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-15,330.25149183958376,330.58414662113813,326.81727387393806,328.813232421875,16723000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-16,328.43160954373457,333.31388010790107,328.26529709737,332.1789245605469,20886800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-17,332.22799065541824,335.4136310692162,331.30660303498365,332.4044189453125,19053400,0.62,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-18,331.48297500362594,335.6684348421663,330.4439686997962,334.51177978515625,22463500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-19,335.8546743165064,338.2659502727439,335.42338529496993,336.3153381347656,21963400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-22,337.7953701307376,342.7453812402152,332.8257658567092,333.1002197265625,31031100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-23,330.3753300967471,332.7278264229692,326.9544527269954,330.99285888671875,30427600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-24,329.62062746503125,331.46340250773216,327.2975654915205,331.2183532714844,21661300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-26,327.7287769280744,331.23786799829946,321.62214063818107,323.1512451171875,24217200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-29,328.3070882150539,332.31608916661395,328.1110369078967,329.963623046875,28563500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-11-30,328.6795848533315,331.09086050804075,322.47492260902743,324.0432434082031,42885600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-01,328.4933775555573,332.5611885304886,322.8670571671901,323.5433654785156,33337600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-02,323.7590450379008,326.88587574413026,321.30855262946005,322.965087890625,30766000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-03,325.41555214543365,326.11151346675,311.73201209625114,316.6134033203125,41779300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-06,317.53474607063856,320.96543466260863,312.9082162586525,319.7303771972656,30032600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-07,325.07246198519726,329.15005410965364,323.56295062630204,328.2875061035156,31021900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-08,328.6697806503485,328.8560204320273,324.2490835903395,328.3365173339844,24761000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-09,327.78762601285223,329.82642226055793,325.54296689300264,326.5035705566406,22214200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-10,328.34633685389775,336.2075044695234,328.16009706769273,335.7566223144531,38095700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-13,333.9334532525892,336.9818809888221,332.3651323213372,332.6788024902344,28899400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-14,326.62119499579313,328.0130876822393,317.6915861526596,321.83782958984375,44438700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-15,322.1024905033484,328.55220288785125,318.0738955832815,328.02288818359375,35381100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-16,329.06186766544056,330.0910922793815,316.623167566141,318.4659423828125,35034800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-17,314.5255375572658,318.4855407983265,310.96741857282154,317.3876953125,47750300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-20,313.71194953530164,316.4074905261676,311.2810808043698,313.5747375488281,28326500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-21,316.88780685917783,321.2398827010488,313.4668999559391,320.80859375,24740600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-22,321.79860465975213,327.0034473909061,319.2991147292371,326.6015930175781,24831500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-23,326.1604885493204,329.72841929631085,326.1408953818829,328.06207275390625,19617800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-27,328.8168301245104,335.69783122292864,328.7874254152536,335.6684265136719,19947000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-28,336.3544942266175,337.00142764321396,333.58055070596083,334.49212646484375,15661500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-29,334.5411928056396,337.4817835302596,332.9532786004625,335.1783447265625,15042000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-30,335.1390783373267,336.33491958296895,332.1102739336691,332.6003723144531,15994500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-12-31,331.8064541084073,332.6395975225235,329.19912682833376,329.6598205566406,18000800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-03,328.7089736197002,331.3064889259709,323.2492707502361,328.120849609375,28865100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-04,328.1992596171416,328.561957536204,319.6617544310244,322.4945373535156,32674300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-05,319.406900646173,319.6127635025202,309.72258182114604,310.1146545410156,40054300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-06,306.9485996718757,312.3887094651997,305.32146951231675,307.6641540527344,39646100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-07,307.928852223247,310.23232093638546,303.9492551755421,307.821044921875,32720000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-10,303.36113814490824,308.4875788550629,298.65620484850683,308.0464782714844,44289500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-11,307.17404988620865,310.3400661162815,303.7531729392025,308.74237060546875,29386800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-12,313.33952356883736,317.0054500210102,310.80078753845106,311.96722412109375,34372200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-13,314.1236101205581,314.52549432193064,297.9797706896272,298.763916015625,45366000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-14,298.22485484966796,304.66475453948357,297.7347564850835,304.0570373535156,39846400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-18,298.0484784526716,303.66498754313733,295.7646029250988,296.6565856933594,42333200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-19,300.22449373751914,307.69358875373626,296.70559072731965,297.3230895996094,45933900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-20,302.9493895999371,305.4782838268816,295.1764372469779,295.6273193359375,35380700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-21,296.6957467841403,298.0876093714455,289.7559372735097,290.1676330566406,57984400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-24,286.4135116973616,291.2262515738698,270.5833097357258,290.50091552734375,85731500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-25,285.7469727755022,289.1482570157287,279.52274675580753,282.7769775390625,72848600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-26,301.89084890965273,302.39075892614244,287.22711092057756,290.834228515625,90428900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-27,296.66635318786894,301.2144505720492,292.03001177217567,293.9021911621094,53481300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-28,294.2844779199463,302.37110102222545,288.6189419611818,302.15545654296875,49743700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-01-31,302.8318263627244,306.19389435229147,300.3029017584397,304.8216247558594,46444500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-01,304.2629489212572,304.4785934539323,299.0875100502914,302.6456298828125,40950400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-02,303.4983314470767,308.8796021557219,302.7631838677216,307.2524719238281,36636000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-03,303.36111424859627,305.0666771126115,294.0198394426295,295.2843017578125,43730000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-04,294.2649002551009,302.6847879587362,294.0296625735092,299.8814392089844,35096500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-07,300.10686278860413,301.7437746679442,293.9610098029366,294.990234375,28533300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-08,295.28426822141716,299.5089137819996,294.0100244234303,298.5287170410156,32421200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-09,303.73356750924404,305.75277045690405,301.3026986707112,305.0470275878906,31284700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-10,298.0190062954464,302.9983922568736,294.7451529811661,296.3918762207031,45386200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-11,297.1858633794122,298.26408581736706,288.3934970882308,289.197265625,39175600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-14,287.9524281174576,290.8832371444015,285.5803684073358,289.1580810546875,36359500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-15,294.0688322327771,294.84316611640986,291.13802365220494,294.51971435546875,27058300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-16,293.0660469059604,295.52160587386913,288.4594158841568,294.17596435546875,29982100,0.62,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-17,291.09175245401894,291.52393320743965,284.844825159256,285.5618591308594,32461600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-18,287.8405946890058,288.63619335365064,281.22041766094475,282.8116149902344,34264000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-22,279.93372778918643,286.35747856726755,279.44261598604754,282.6053771972656,41736100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-23,285.0216512366632,286.5146503670096,275.1208500450368,275.2878112792969,37811200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-24,267.6657292693327,289.9130850250448,266.6933076441924,289.35321044921875,56989700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-25,289.8934332826802,292.3391599956206,286.4654531790109,292.02484130859375,32546700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-02-28,289.07820445864814,293.8223608903665,287.79149403350164,293.47857666015625,34627500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-01,291.1310849749873,294.63763061287773,286.95663444657123,289.7068786621094,31217800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-02,290.1095720819527,296.11097436093934,288.47910714929,294.8537292480469,31873000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-03,297.50573753199166,297.7414616173864,288.8228540355138,290.6596374511719,27314500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-04,289.05857904775866,290.4042205251387,282.0651521163545,284.7073059082031,32356500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-07,283.40098236071975,284.5403653669052,273.57874607472786,273.9519958496094,43157200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-08,272.8616678784227,278.9121680484695,265.20033680519407,270.94635009765625,48159500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-09,278.4014717606857,284.45197299837525,275.788753273382,283.37152099609375,35204500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-10,277.98889244722716,281.5052694678613,275.5922646379374,280.5132141113281,30628000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-11,282.8410982115739,284.3635627698892,274.46273213964656,275.09136962890625,27209300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-14,275.3565756810199,280.3266249743407,270.91693555410626,271.5259094238281,30660700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-15,275.3663634012975,282.7035741234858,273.77516613204165,282.04547119140625,34245100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-16,283.97063030315184,289.33359235774446,278.16571562029696,289.15679931640625,37826300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-17,288.07639190497326,290.3551280647081,284.2260618849249,289.9720764160156,30816600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-18,290.11939769918894,295.64932170178446,287.52634282346787,295.0894470214844,43390600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-21,293.57685141187454,294.80463101734745,289.6577585281453,293.842041015625,28351200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-22,294.4705949831824,299.57816920223723,293.4589059714372,298.6548767089844,27599700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-23,295.1680249558743,297.83967435889645,292.4276127065223,294.1661376953125,25715400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-24,293.8223930229675,298.7924422258589,293.016962446983,298.6942138671875,24484500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-25,299.8041112480103,300.0693008210443,293.96970084058614,298.2816467285156,22566500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-28,298.9200904666088,305.2750782612552,298.9200904666088,305.1768798828125,29578200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-29,308.3298261623698,310.2058769101553,303.5562036890591,309.80316162109375,30393400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-30,308.1825022985733,310.3335744920524,306.041231958544,308.28070068359375,28163600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-03-31,308.3200339903244,309.53801184258583,302.41688954282876,302.82940673828125,33422100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-01,303.87051805049833,304.6170175974774,300.1086147560306,303.9196472167969,27110500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-04,304.57771566626974,309.5084673980602,304.204465898409,309.3709716796875,24289600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-05,307.7011669579566,309.2727306648463,304.3616128152439,305.3536682128906,23156700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-06,299.7648189644359,301.542641259195,291.43555215425874,294.17596435546875,40110400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-07,291.3864009187293,298.25213297464694,291.08191405910156,296.0126647949219,31411200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-08,295.099234759197,295.76713955427846,291.0131813465082,291.69091796875,24361900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-11,286.60306764158605,287.40846831088953,279.93376018999936,280.18914794921875,34569300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-12,284.0983483402384,285.5716837602992,275.5038917232168,277.0459899902344,30966700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-13,277.70408339702084,283.45006735648906,276.2994808974031,282.50714111328125,21907200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-14,282.96879799989784,283.18488839446974,274.3547076766767,274.8556213378906,28221600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-18,273.951990092122,277.43887191033286,273.3921154415663,275.5333557128906,20778000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-19,274.413646370092,281.0829533037706,273.46088823670937,280.2283935546875,22297700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-20,284.2554993396981,284.55018440007876,280.2971394934392,281.26953125,22906700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-21,283.4500420079941,288.08613808720384,275.08150865085435,275.81817626953125,29454600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-22,276.67269482053274,278.16569365192237,268.52025215733886,269.15869140625,29405800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-25,268.43191325867133,276.1128795223902,265.95669044381503,275.7298278808594,35678900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-26,272.5670289542043,273.41172680004047,265.2003524959826,265.41644287109375,46518400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-27,277.08527815498417,285.7975965211787,274.19753842925564,278.18536376953125,63477700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-28,280.1203397856692,285.80742259741214,276.45663511176787,284.4814147949219,33646600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-04-29,283.47949380190437,284.72693675991127,271.5847822823855,272.5866394042969,37073900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-02,272.7733058854629,279.8747932608206,271.30980232249055,279.41314697265625,35151100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-03,278.9122058360866,279.0791970375871,275.1699363077203,276.7709655761719,25978600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-04,277.5666083825957,285.7092517354955,271.8107915444793,284.82525634765625,33599300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-05,280.4641215440803,281.2597202235141,269.4632057672153,272.4197082519531,43260400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-06,269.9248476528634,274.2859225526926,266.4477679408193,269.8462829589844,37780300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-09,265.25927399693734,267.51837603974303,258.63909724925423,259.8766784667969,47726000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-10,266.8603311057284,268.8837093148028,260.3580156984032,264.7092590332031,39336400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-11,260.9571621473315,266.5361850717198,254.69057070423165,255.91835021972656,48975900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-12,253.1092059382371,255.26027805471617,245.5755526040108,250.81080627441406,51033800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-13,252.77520835278892,258.36406212602645,250.8107614722156,256.4781799316406,34925100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-16,255.33883821290792,261.09468408580693,251.23315076616524,256.8514709472656,32550900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-17,261.379473532687,263.5600108377517,257.7943638578275,262.0768737792969,28828800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-18,258.9264614413202,259.51717420643996,248.8549154554209,250.14462280273438,31356000,0.62,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-19,249.96743099727806,253.6790580933399,247.97872884474415,249.21920776367188,32692300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-20,253.25568389566786,254.53556664645814,242.62297359241708,248.64817810058594,39199300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-23,251.53278731750936,257.4496945841923,249.50468150230964,256.61285400390625,33175400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-24,253.895615460456,257.2823064494719,249.5735967403248,255.5988006591797,29043900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-25,254.1417538119791,260.4819787532791,253.14738781431404,258.4538879394531,28547900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-26,258.20777426065916,262.97280546585483,257.38078835346664,261.78155517578125,25002100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-27,264.32161990701707,269.1063306798231,263.41585623894514,269.00787353515625,26910800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-05-31,268.30883862059665,270.51413411466575,264.76459225877295,267.6590576171875,37827700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-01,270.9375015311131,273.3889248705529,265.8574199973537,268.2005615234375,25292200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-02,260.35401361863774,270.39601040102673,257.5481505305808,270.32708740234375,44008200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-03,266.1232547348734,269.21463472712185,264.25268922018427,265.8377380371094,28059000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-06,267.8461322257685,269.93329129939855,263.0811013108076,264.58740234375,22400300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-07,262.5100757747615,268.89954372633485,261.8209059299679,268.279296875,22860700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-08,267.50153224151217,268.77156011396266,265.4340526931944,266.2216796875,17372300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-09,263.6323994823861,268.4860323320076,260.53119531078744,260.688720703125,26439700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-10,256.54392432940415,256.54392432940415,248.61862090768773,249.07150268554688,31422800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-13,241.31356894432042,245.16301179014255,237.7890166350397,238.50770568847656,46135800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-14,240.08293907575685,241.93382522605913,237.76933138787905,240.70318603515625,28651500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-15,244.46398907715974,251.34572820700254,242.60326339277472,247.8605499267578,33111700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-16,242.1700864831306,243.58778516525246,239.25594143428043,241.1757354736328,33169200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-17,240.90991883156767,246.62008753548216,240.2502980448455,243.81422424316406,43084800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-21,246.38378077042867,250.8042417045295,245.6453973306705,249.8098907470703,29928300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-22,247.98856634788913,253.18680015937198,246.49210487151603,249.20936584472656,25939900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2022-06-23,251.6115502613596,255.352681036342,249.70159601084458,254.85057067871094,25861400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
